"GEO_ID","NAME","B05005_001E","B05005_001M","B05005_001MA","B05005_001EA","B05005_002E","B05005_002EA","B05005_002M","B05005_002MA","B05005_003E","B05005_003M","B05005_003MA","B05005_003EA","B05005_004E","B05005_004EA","B05005_004M","B05005_004MA","B05005_005E","B05005_005EA","B05005_005M","B05005_005MA","B05005_006E","B05005_006EA","B05005_006M","B05005_006MA","B05005_007E","B05005_007EA","B05005_007M","B05005_007MA","B05005_008E","B05005_008EA","B05005_008M","B05005_008MA","B05005_009E","B05005_009M","B05005_009MA","B05005_009EA","B05005_010E","B05005_010EA","B05005_010M","B05005_010MA","B05005_011E","B05005_011EA","B05005_011M","B05005_011MA","B05005_012E","B05005_012M","B05005_012MA","B05005_012EA","B05005_013E","B05005_013EA","B05005_013M","B05005_013MA","B05005_014E","B05005_014M","B05005_014MA","B05005_014EA","B05005_015E","B05005_015EA","B05005_015M","B05005_015MA","B05005_016E","B05005_016M","B05005_016MA","B05005_016EA","B05005_017E","B05005_017M","B05005_017MA","B05005_017EA","B05005_018E","B05005_018M","B05005_018MA","B05005_018EA","B05005_019E","B05005_019EA","B05005_019M","B05005_019MA","B05005_020E","B05005_020M","B05005_020MA","B05005_020EA","B05005_021E","B05005_021EA","B05005_021M","B05005_021MA","POPGROUP","POPGROUP_TTL",
"0500000US33009","Grafton County, New Hampshire","679","265","null","null","391","null","265","null","0","114","null","null","391","null","265","null","41","null","33","null","350","null","271","null","165","null","91","null","0","null","114","null","165","91","null","null","114","null","57","null","51","null","56","null","110","81","null","null","0","null","114","null","110","81","null","null","110","null","81","null","0","114","null","null","13","22","null","null","0","114","null","null","13","null","22","null","13","22","null","null","0","null","114","null","016","Chinese alone (410-419)",
"0500000US33011","Hillsborough County, New Hampshire","2026","445","null","null","836","null","332","null","20","35","null","null","816","null","331","null","48","null","43","null","768","null","324","null","523","null","163","null","0","null","114","null","523","163","null","null","280","null","109","null","243","null","106","null","485","168","null","null","0","null","114","null","485","168","null","null","438","null","165","null","47","38","null","null","182","92","null","null","10","15","null","null","172","null","92","null","165","91","null","null","7","null","11","null","016","Chinese alone (410-419)",
"0500000US33015","Rockingham County, New Hampshire","915","268","null","null","334","null","148","null","12","19","null","null","322","null","146","null","119","null","67","null","203","null","125","null","184","null","104","null","16","null","26","null","168","101","null","null","102","null","67","null","66","null","78","null","200","144","null","null","0","null","114","null","200","144","null","null","200","null","144","null","0","114","null","null","197","160","null","null","0","114","null","null","197","null","160","null","197","160","null","null","0","null","114","null","016","Chinese alone (410-419)",
"0500000US34001","Atlantic County, New Jersey","3077","521","null","null","1031","null","408","null","22","35","null","null","1009","null","406","null","102","null","62","null","907","null","402","null","777","null","233","null","13","null","21","null","764","229","null","null","352","null","138","null","412","null","182","null","784","236","null","null","0","null","123","null","784","236","null","null","627","null","221","null","157","77","null","null","485","163","null","null","10","17","null","null","475","null","169","null","475","169","null","null","0","null","123","null","016","Chinese alone (410-419)",
"0500000US34003","Bergen County, New Jersey","10787","997","null","null","1829","null","430","null","32","48","null","null","1797","null","430","null","343","null","134","null","1454","null","424","null","3399","null","557","null","10","null","17","null","3389","555","null","null","2118","null","388","null","1271","null","331","null","3235","417","null","null","15","null","24","null","3220","415","null","null","3020","null","410","null","200","90","null","null","2324","334","null","null","10","18","null","null","2314","null","333","null","2238","330","null","null","76","null","79","null","016","Chinese alone (410-419)",
"0500000US34005","Burlington County, New Jersey","1563","310","null","null","366","null","131","null","19","23","null","null","347","null","131","null","134","null","67","null","213","null","114","null","405","null","121","null","25","null","26","null","380","118","null","null","212","null","84","null","168","null","81","null","456","142","null","null","0","null","123","null","456","142","null","null","384","null","124","null","72","68","null","null","336","148","null","null","14","22","null","null","322","null","149","null","283","135","null","null","39","null","41","null","016","Chinese alone (410-419)",
"0500000US34007","Camden County, New Jersey","3140","502","null","null","581","null","233","null","20","35","null","null","561","null","228","null","85","null","71","null","476","null","196","null","940","null","308","null","37","null","38","null","903","307","null","null","532","null","223","null","371","null","167","null","936","263","null","null","8","null","15","null","928","262","null","null","852","null","261","null","76","68","null","null","683","173","null","null","16","26","null","null","667","null","170","null","578","153","null","null","89","null","61","null","016","Chinese alone (410-419)",
"0500000US34013","Essex County, New Jersey","5447","521","null","null","974","null","254","null","28","45","null","null","946","null","250","null","196","null","94","null","750","null","234","null","2015","null","334","null","10","null","14","null","2005","336","null","null","1232","null","270","null","773","null","221","null","1441","316","null","null","10","null","15","null","1431","316","null","null","1178","null","268","null","253","143","null","null","1017","214","null","null","18","29","null","null","999","null","219","null","956","216","null","null","43","null","34","null","016","Chinese alone (410-419)",
"0500000US34015","Gloucester County, New Jersey","572","234","null","null","92","null","72","null","27","32","null","null","65","null","57","null","54","null","54","null","11","null","18","null","223","null","120","null","0","null","123","null","223","120","null","null","106","null","91","null","117","null","87","null","100","66","null","null","0","null","123","null","100","66","null","null","89","null","58","null","11","24","null","null","157","112","null","null","0","123","null","null","157","null","112","null","157","112","null","null","0","null","123","null","016","Chinese alone (410-419)",
"0500000US34017","Hudson County, New Jersey","8173","917","null","null","3317","null","607","null","0","123","null","null","3317","null","607","null","222","null","94","null","3095","null","602","null","2460","null","361","null","31","null","37","null","2429","363","null","null","1132","null","246","null","1297","null","245","null","1371","296","null","null","10","null","15","null","1361","296","null","null","1196","null","270","null","165","86","null","null","1025","322","null","null","42","48","null","null","983","null","320","null","759","243","null","null","224","null","151","null","016","Chinese alone (410-419)",
"0500000US34019","Hunterdon County, New Jersey","709","204","null","null","153","null","95","null","0","123","null","null","153","null","95","null","30","null","27","null","123","null","93","null","246","null","116","null","16","null","27","null","230","119","null","null","168","null","85","null","62","null","62","null","157","88","null","null","0","null","123","null","157","88","null","null","149","null","86","null","8","11","null","null","153","76","null","null","0","123","null","null","153","null","76","null","153","76","null","null","0","null","123","null","016","Chinese alone (410-419)",
"0500000US34021","Mercer County, New Jersey","5524","505","null","null","1539","null","323","null","34","41","null","null","1505","null","317","null","215","null","111","null","1290","null","306","null","1703","null","300","null","33","null","38","null","1670","305","null","null","931","null","231","null","739","null","211","null","1199","241","null","null","52","null","64","null","1147","232","null","null","1002","null","207","null","145","87","null","null","1083","218","null","null","19","29","null","null","1064","null","215","null","1046","211","null","null","18","null","24","null","016","Chinese alone (410-419)",
"0500000US34023","Middlesex County, New Jersey","19919","1328","null","null","4788","null","628","null","18","25","null","null","4770","null","627","null","770","null","220","null","4000","null","556","null","6455","null","667","null","65","null","64","null","6390","662","null","null","3480","null","426","null","2910","null","472","null","5381","652","null","null","140","null","100","null","5241","637","null","null","4742","null","610","null","499","164","null","null","3295","447","null","null","34","36","null","null","3261","null","440","null","3171","436","null","null","90","null","42","null","016","Chinese alone (410-419)",
"0500000US34025","Monmouth County, New Jersey","7209","644","null","null","772","null","285","null","45","36","null","null","727","null","280","null","97","null","64","null","630","null","264","null","1835","null","357","null","68","null","41","null","1767","361","null","null","1015","null","257","null","752","null","214","null","2080","333","null","null","0","null","123","null","2080","333","null","null","1884","null","325","null","196","76","null","null","2522","380","null","null","94","65","null","null","2428","null","386","null","2344","374","null","null","84","null","53","null","016","Chinese alone (410-419)",
"0500000US34027","Morris County, New Jersey","8092","776","null","null","1671","null","449","null","28","47","null","null","1643","null","443","null","247","null","109","null","1396","null","417","null","2188","null","344","null","32","null","35","null","2156","340","null","null","1176","null","244","null","980","null","281","null","2514","357","null","null","22","null","26","null","2492","356","null","null","2331","null","324","null","161","83","null","null","1719","293","null","null","21","26","null","null","1698","null","292","null","1641","290","null","null","57","null","39","null","016","Chinese alone (410-419)",
"0500000US34029","Ocean County, New Jersey","1020","322","null","null","195","null","167","null","0","123","null","null","195","null","167","null","55","null","44","null","140","null","157","null","206","null","95","null","0","null","123","null","206","95","null","null","187","null","93","null","19","null","20","null","329","181","null","null","0","null","123","null","329","181","null","null","281","null","156","null","48","50","null","null","290","110","null","null","17","25","null","null","273","null","104","null","273","104","null","null","0","null","123","null","016","Chinese alone (410-419)",
"0500000US34031","Passaic County, New Jersey","1961","497","null","null","180","null","100","null","13","20","null","null","167","null","99","null","72","null","45","null","95","null","92","null","786","null","238","null","0","null","123","null","786","238","null","null","467","null","178","null","319","null","145","null","547","239","null","null","0","null","123","null","547","239","null","null","447","null","204","null","100","107","null","null","448","234","null","null","11","21","null","null","437","null","230","null","410","222","null","null","27","null","38","null","016","Chinese alone (410-419)",
"0500000US34035","Somerset County, New Jersey","7599","688","null","null","1485","null","361","null","14","22","null","null","1471","null","359","null","273","null","121","null","1198","null","318","null","2530","null","461","null","21","null","28","null","2509","459","null","null","1396","null","295","null","1113","null","298","null","2358","374","null","null","28","null","33","null","2330","374","null","null","2159","null","345","null","171","106","null","null","1226","222","null","null","10","18","null","null","1216","null","223","null","1135","224","null","null","81","null","59","null","016","Chinese alone (410-419)",
"0500000US34039","Union County, New Jersey","3247","515","null","null","695","null","215","null","11","17","null","null","684","null","213","null","171","null","92","null","513","null","181","null","877","null","227","null","13","null","18","null","864","225","null","null","501","null","145","null","363","null","162","null","850","270","null","null","0","null","123","null","850","270","null","null","652","null","262","null","198","107","null","null","825","222","null","null","0","123","null","null","825","null","222","null","775","220","null","null","50","null","40","null","016","Chinese alone (410-419)",
"0500000US35001","Bernalillo County, New Mexico","2503","457","null","null","1061","null","335","null","0","127","null","null","1061","null","335","null","162","null","70","null","899","null","320","null","663","null","171","null","0","null","127","null","663","171","null","null","427","null","140","null","236","null","97","null","405","134","null","null","0","null","127","null","405","134","null","null","343","null","129","null","62","34","null","null","374","130","null","null","0","127","null","null","374","null","130","null","362","132","null","null","12","null","18","null","016","Chinese alone (410-419)",
"0500000US36001","Albany County, New York","3210","549","null","null","1782","null","450","null","114","108","null","null","1668","null","409","null","202","null","111","null","1466","null","387","null","943","null","258","null","45","null","67","null","898","243","null","null","488","null","166","null","410","null","175","null","215","120","null","null","0","null","123","null","215","120","null","null","215","null","120","null","0","123","null","null","270","99","null","null","0","123","null","null","270","null","99","null","262","103","null","null","8","null","15","null","016","Chinese alone (410-419)",
