"GEO_ID","NAME","B05005_001E","B05005_001M","B05005_001MA","B05005_001EA","B05005_002E","B05005_002EA","B05005_002M","B05005_002MA","B05005_003E","B05005_003M","B05005_003MA","B05005_003EA","B05005_004E","B05005_004EA","B05005_004M","B05005_004MA","B05005_005E","B05005_005EA","B05005_005M","B05005_005MA","B05005_006E","B05005_006EA","B05005_006M","B05005_006MA","B05005_007E","B05005_007M","B05005_007MA","B05005_007EA","B05005_008E","B05005_008M","B05005_008MA","B05005_008EA","B05005_009E","B05005_009M","B05005_009MA","B05005_009EA","B05005_010E","B05005_010EA","B05005_010M","B05005_010MA","B05005_011E","B05005_011EA","B05005_011M","B05005_011MA","B05005_012E","B05005_012EA","B05005_012M","B05005_012MA","B05005_013E","B05005_013M","B05005_013MA","B05005_013EA","B05005_014E","B05005_014M","B05005_014MA","B05005_014EA","B05005_015E","B05005_015EA","B05005_015M","B05005_015MA","B05005_016E","B05005_016EA","B05005_016M","B05005_016MA","B05005_017E","B05005_017EA","B05005_017M","B05005_017MA","B05005_018E","B05005_018M","B05005_018MA","B05005_018EA","B05005_019E","B05005_019M","B05005_019MA","B05005_019EA","B05005_020E","B05005_020M","B05005_020MA","B05005_020EA","B05005_021E","B05005_021EA","B05005_021M","B05005_021MA","POPGROUP","POPGROUP_LABEL",
"0500000US37067","Forsyth County, North Carolina","1169","267","null","null","268","null","104","null","0","28","null","null","268","null","104","null","20","null","28","null","248","null","101","null","509","197","null","null","0","28","null","null","509","197","null","null","184","null","93","null","325","null","161","null","200","null","105","null","0","28","null","null","200","105","null","null","119","null","86","null","81","null","60","null","192","null","97","null","0","28","null","null","192","97","null","null","144","87","null","null","48","null","41","null","016","Chinese alone (410-419)",
"0500000US37081","Guilford County, North Carolina","1540","343","null","null","206","null","122","null","19","24","null","null","187","null","117","null","16","null","26","null","171","null","113","null","563","186","null","null","28","26","null","null","535","180","null","null","156","null","89","null","379","null","160","null","433","null","141","null","5","8","null","null","428","141","null","null","296","null","120","null","132","null","78","null","338","null","139","null","20","23","null","null","318","136","null","null","289","128","null","null","29","null","39","null","016","Chinese alone (410-419)",
"0500000US37119","Mecklenburg County, North Carolina","4323","642","null","null","956","null","322","null","0","28","null","null","956","null","322","null","24","null","35","null","932","null","319","null","1217","247","null","null","24","23","null","null","1193","243","null","null","416","null","141","null","777","null","196","null","1026","null","327","null","22","35","null","null","1004","323","null","null","707","null","304","null","297","null","132","null","1124","null","246","null","0","28","null","null","1124","246","null","null","1020","236","null","null","104","null","70","null","016","Chinese alone (410-419)",
"0500000US37135","Orange County, North Carolina","2692","472","null","null","708","null","288","null","7","11","null","null","701","null","289","null","13","null","22","null","688","null","289","null","856","315","null","null","11","14","null","null","845","313","null","null","139","null","99","null","706","null","270","null","702","null","216","null","17","21","null","null","685","216","null","null","554","null","189","null","131","null","84","null","426","null","146","null","0","28","null","null","426","146","null","null","356","126","null","null","70","null","54","null","016","Chinese alone (410-419)",
"0500000US37179","Union County, North Carolina","590","282","null","null","178","null","120","null","27","30","null","null","151","null","117","null","21","null","23","null","130","null","114","null","115","79","null","null","0","28","null","null","115","79","null","null","75","null","64","null","40","null","44","null","198","null","143","null","0","28","null","null","198","143","null","null","122","null","105","null","76","null","95","null","99","null","76","null","0","28","null","null","99","76","null","null","95","74","null","null","4","null","14","null","016","Chinese alone (410-419)",
"0500000US37183","Wake County, North Carolina","8845","945","null","null","1653","null","609","null","0","28","null","null","1653","null","609","null","23","null","36","null","1630","null","609","null","2747","516","null","null","30","37","null","null","2717","513","null","null","878","null","277","null","1839","null","404","null","3006","null","554","null","74","86","null","null","2932","541","null","null","1893","null","429","null","1039","null","313","null","1439","null","342","null","28","47","null","null","1411","339","null","null","1382","345","null","null","29","null","36","null","016","Chinese alone (410-419)",
"0500000US38017","Cass County, North Dakota","721","224","null","null","276","null","117","null","0","20","null","null","276","null","117","null","21","null","33","null","255","null","112","null","319","154","null","null","0","20","null","null","319","154","null","null","73","null","59","null","246","null","132","null","110","null","81","null","0","20","null","null","110","81","null","null","55","null","53","null","55","null","63","null","16","null","16","null","0","20","null","null","16","16","null","null","16","16","null","null","0","null","20","null","016","Chinese alone (410-419)",
"0500000US39009","Athens County, Ohio","978","180","null","null","575","null","146","null","0","26","null","null","575","null","146","null","0","null","26","null","575","null","146","null","303","101","null","null","0","26","null","null","303","101","null","null","36","null","31","null","267","null","98","null","61","null","40","null","0","26","null","null","61","40","null","null","27","null","25","null","34","null","36","null","39","null","34","null","0","26","null","null","39","34","null","null","29","32","null","null","10","null","16","null","016","Chinese alone (410-419)",
"0500000US39017","Butler County, Ohio","2294","429","null","null","673","null","211","null","0","26","null","null","673","null","211","null","0","null","26","null","673","null","211","null","902","292","null","null","13","20","null","null","889","291","null","null","369","null","184","null","520","null","265","null","509","null","205","null","17","27","null","null","492","206","null","null","363","null","140","null","129","null","100","null","210","null","85","null","0","26","null","null","210","85","null","null","195","83","null","null","15","null","24","null","016","Chinese alone (410-419)",
"0500000US39035","Cuyahoga County, Ohio","8013","718","null","null","1690","null","345","null","24","25","null","null","1666","null","341","null","0","null","26","null","1666","null","341","null","2583","402","null","null","55","42","null","null","2528","398","null","null","654","null","182","null","1874","null","344","null","1870","null","314","null","53","37","null","null","1817","306","null","null","1213","null","244","null","604","null","157","null","1870","null","280","null","51","43","null","null","1819","280","null","null","1647","270","null","null","172","null","129","null","016","Chinese alone (410-419)",
